Timezones are UTC,https://www.CryptoDataDownload.com
Date,Symbol,Open,High,Low,Close,Volume XMR,Volume LTC
2018-04-22 03-AM,XMRLTC,1.5,1.5,1.5,1.5,0.0,0.0
2018-04-22 02-AM,XMRLTC,1.5,1.5,1.5,1.5,0.0,0.0
2018-04-22 01-AM,XMRLTC,1.5,1.5,1.5,1.5,0.0,0.0
2018-04-22 12-AM,XMRLTC,1.5,1.5,1.5,1.5,0.0,0.0
2018-04-21 11-PM,XMRLTC,1.5,1.5,1.5,1.5,0.0,0.0
2018-04-21 10-PM,XMRLTC,1.5,1.5,1.5,1.5,0.0,0.0
2018-04-21 09-PM,XMRLTC,1.5,1.5,1.5,1.5,0.0,0.0
2018-04-21 08-PM,XMRLTC,1.5,1.5,1.5,1.5,0.0,0.0
2018-04-21 07-PM,XMRLTC,1.5,1.5,1.5,1.5,0.0,0.0
2018-04-21 06-PM,XMRLTC,1.5,1.5,1.5,1.5,0.0,0.0
2018-04-21 05-PM,XMRLTC,1.5,1.5,1.5,1.5,0.0,0.0
2018-04-21 04-PM,XMRLTC,1.5,1.5,1.5,1.5,0.0,0.0
2018-04-21 03-PM,XMRLTC,1.5,1.5,1.5,1.5,0.0,0.0
2018-04-21 02-PM,XMRLTC,1.5,1.5,1.5,1.5,0.0,0.0
2018-04-21 01-PM,XMRLTC,1.5,1.5,1.5,1.5,0.0,0.0
2018-04-21 12-PM,XMRLTC,1.5,1.5,1.5,1.5,0.0,0.0
2018-04-21 11-AM,XMRLTC,1.5,1.5,1.5,1.5,0.0,0.0
2018-04-21 10-AM,XMRLTC,1.5,1.5,1.5,1.5,0.0,0.0
2018-04-21 09-AM,XMRLTC,1.5,1.5,1.5,1.5,0.0,0.0
2018-04-21 08-AM,XMRLTC,1.5,1.5,1.5,1.5,0.0,0.0
2018-04-21 07-AM,XMRLTC,1.5,1.5,1.5,1.5,0.0,0.0
2018-04-21 06-AM,XMRLTC,1.5,1.5,1.5,1.5,0.0,0.0
2018-04-21 05-AM,XMRLTC,1.5,1.5,1.5,1.5,0.0,0.0
2018-04-21 04-AM,XMRLTC,1.5,1.5,1.5,1.5,0.0,0.0
2018-04-21 03-AM,XMRLTC,1.5,1.5,1.5,1.5,0.0,0.0
2018-04-21 02-AM,XMRLTC,1.5,1.5,1.5,1.5,0.0,0.0
2018-04-21 01-AM,XMRLTC,1.5,1.5,1.5,1.5,0.0,0.0
2018-04-21 12-AM,XMRLTC,1.5,1.5,1.5,1.5,0.0,0.0
2018-04-20 11-PM,XMRLTC,1.5,1.5,1.5,1.5,0.0,0.0
2018-04-20 10-PM,XMRLTC,1.5,1.5,1.5,1.5,0.0,0.0
2018-04-20 09-PM,XMRLTC,1.5,1.5,1.5,1.5,0.0,0.0
2018-04-20 08-PM,XMRLTC,1.5,1.5,1.5,1.5,0.0,0.0
2018-04-20 07-PM,XMRLTC,1.5,1.5,1.5,1.5,0.0,0.0
2018-04-20 06-PM,XMRLTC,1.5,1.5,1.5,1.5,0.0,0.0
2018-04-20 05-PM,XMRLTC,1.5,1.5,1.5,1.5,0.0,0.0
2018-04-20 04-PM,XMRLTC,1.5,1.5,1.5,1.5,0.0,0.0
2018-04-20 03-PM,XMRLTC,1.5,1.5,1.5,1.5,0.0,0.0
2018-04-20 02-PM,XMRLTC,1.5,1.5,1.5,1.5,0.0,0.0
2018-04-20 01-PM,XMRLTC,1.5,1.5,1.5,1.5,0.0,0.0
2018-04-20 12-PM,XMRLTC,1.5,1.5,1.5,1.5,0.0,0.0
2018-04-20 11-AM,XMRLTC,1.5,1.5,1.5,1.5,0.0,0.0
2018-04-20 10-AM,XMRLTC,1.5,1.5,1.5,1.5,0.0,0.0
2018-04-20 09-AM,XMRLTC,1.5,1.5,1.5,1.5,0.0,0.0
2018-04-20 08-AM,XMRLTC,1.5,1.5,1.5,1.5,0.0,0.0
2018-04-20 07-AM,XMRLTC,1.5,1.5,1.5,1.5,0.0,0.0
2018-04-20 06-AM,XMRLTC,1.5,1.5,1.5,1.5,0.0,0.0
2018-04-20 05-AM,XMRLTC,1.5,1.5,1.5,1.5,0.0,0.0
2018-04-20 04-AM,XMRLTC,1.5,1.5,1.5,1.5,0.0,0.0
2018-04-20 03-AM,XMRLTC,1.5,1.5,1.5,1.5,0.0,0.0
2018-04-20 02-AM,XMRLTC,1.5,1.5,1.5,1.5,0.0,0.0
2018-04-20 01-AM,XMRLTC,1.5,1.5,1.5,1.5,0.0,0.0
2018-04-20 12-AM,XMRLTC,1.5,1.5,1.5,1.5,0.0,0.0
2018-04-19 11-PM,XMRLTC,1.5,1.5,1.5,1.5,0.0,0.0
2018-04-19 10-PM,XMRLTC,1.5,1.5,1.5,1.5,0.0,0.0
2018-04-19 09-PM,XMRLTC,1.5,1.5,1.5,1.5,0.0,0.0
2018-04-19 08-PM,XMRLTC,1.5,1.5,1.5,1.5,0.0,0.0
2018-04-19 07-PM,XMRLTC,1.5,1.5,1.5,1.5,0.0,0.0
2018-04-19 06-PM,XMRLTC,1.5,1.5,1.5,1.5,0.0,0.0
2018-04-19 05-PM,XMRLTC,1.5,1.5,1.5,1.5,0.0,0.0
2018-04-19 04-PM,XMRLTC,1.5,1.5,1.5,1.5,0.0,0.0
2018-04-19 03-PM,XMRLTC,1.5,1.5,1.5,1.5,0.0,0.0
2018-04-19 02-PM,XMRLTC,1.5,1.5,1.5,1.5,0.0,0.0
2018-04-19 01-PM,XMRLTC,1.5,1.5,1.5,1.5,0.0,0.0
2018-04-19 12-PM,XMRLTC,1.5,1.5,1.5,1.5,0.0,0.0
2018-04-19 11-AM,XMRLTC,1.5,1.5,1.5,1.5,0.0,0.0
2018-04-19 10-AM,XMRLTC,1.5,1.5,1.5,1.5,0.0,0.0
2018-04-19 09-AM,XMRLTC,1.5,1.5,1.5,1.5,0.0,0.0
2018-04-19 08-AM,XMRLTC,1.5,1.5,1.5,1.5,0.0,0.0
2018-04-19 07-AM,XMRLTC,1.5,1.5,1.5,1.5,0.0,0.0
2018-04-19 06-AM,XMRLTC,1.5,1.5,1.5,1.5,0.0,0.0
2018-04-19 05-AM,XMRLTC,1.5,1.5,1.5,1.5,0.0,0.0
2018-04-19 04-AM,XMRLTC,1.5,1.5,1.5,1.5,0.0,0.0
2018-04-19 03-AM,XMRLTC,1.5,1.5,1.5,1.5,0.0,0.0
2018-04-19 02-AM,XMRLTC,1.5,1.5,1.5,1.5,0.0,0.0
2018-04-19 01-AM,XMRLTC,1.5,1.5,1.5,1.5,0.0,0.0
2018-04-19 12-AM,XMRLTC,1.5,1.5,1.5,1.5,0.0,0.0
2018-04-18 11-PM,XMRLTC,1.5,1.5,1.5,1.5,0.0,0.0
2018-04-18 10-PM,XMRLTC,1.5,1.5,1.5,1.5,0.0,0.0
2018-04-18 09-PM,XMRLTC,1.5,1.5,1.5,1.5,0.0,0.0
2018-04-18 08-PM,XMRLTC,1.5,1.5,1.5,1.5,0.0,0.0
2018-04-18 07-PM,XMRLTC,1.5,1.5,1.5,1.5,0.0,0.0
2018-04-18 06-PM,XMRLTC,1.5,1.5,1.5,1.5,0.0,0.0
2018-04-18 05-PM,XMRLTC,1.5,1.5,1.5,1.5,0.0,0.0
2018-04-18 04-PM,XMRLTC,1.5,1.5,1.5,1.5,0.0,0.0
2018-04-18 03-PM,XMRLTC,1.5,1.5,1.5,1.5,0.0,0.0
2018-04-18 02-PM,XMRLTC,1.5,1.5,1.5,1.5,0.0,0.0
2018-04-18 01-PM,XMRLTC,1.5,1.5,1.5,1.5,0.0,0.0
2018-04-18 12-PM,XMRLTC,1.5,1.5,1.5,1.5,0.0,0.0
2018-04-18 11-AM,XMRLTC,1.5,1.5,1.5,1.5,0.0,0.0
2018-04-18 10-AM,XMRLTC,1.5,1.5,1.5,1.5,0.0,0.0
2018-04-18 09-AM,XMRLTC,1.5,1.5,1.5,1.5,0.0,0.0
2018-04-18 08-AM,XMRLTC,1.5,1.5,1.5,1.5,0.0,0.0
2018-04-18 07-AM,XMRLTC,1.5,1.5,1.5,1.5,0.0,0.0
2018-04-18 06-AM,XMRLTC,1.5,1.5,1.5,1.5,0.0,0.0
2018-04-18 05-AM,XMRLTC,1.5,1.5,1.5,1.5,0.0,0.0
2018-04-18 04-AM,XMRLTC,1.5,1.5,1.5,1.5,0.0,0.0
2018-04-18 03-AM,XMRLTC,1.5,1.5,1.5,1.5,0.0,0.0
2018-04-18 02-AM,XMRLTC,1.5,1.5,1.5,1.5,0.0,0.0
2018-04-18 01-AM,XMRLTC,1.5,1.5,1.5,1.5,0.0,0.0
2018-04-18 12-AM,XMRLTC,1.5,1.5,1.5,1.5,0.0,0.0
2018-04-17 11-PM,XMRLTC,1.5,1.5,1.5,1.5,0.0,0.0
2018-04-17 10-PM,XMRLTC,1.5,1.5,1.5,1.5,0.0,0.0
2018-04-17 09-PM,XMRLTC,1.5,1.5,1.5,1.5,0.0,0.0
2018-04-17 08-PM,XMRLTC,1.5,1.5,1.5,1.5,0.0,0.0
2018-04-17 07-PM,XMRLTC,1.5,1.5,1.5,1.5,0.0,0.0
2018-04-17 06-PM,XMRLTC,1.5,1.5,1.5,1.5,0.0,0.0
2018-04-17 05-PM,XMRLTC,1.5,1.5,1.5,1.5,0.0,0.0
2018-04-17 04-PM,XMRLTC,1.5,1.5,1.5,1.5,0.0,0.0
2018-04-17 03-PM,XMRLTC,1.5,1.5,1.5,1.5,0.0,0.0
2018-04-17 02-PM,XMRLTC,1.5,1.5,1.5,1.5,0.0,0.0
2018-04-17 01-PM,XMRLTC,1.5,1.5,1.5,1.5,0.0,0.0
2018-04-17 12-PM,XMRLTC,1.5,1.5,1.5,1.5,0.0,0.0
2018-04-17 11-AM,XMRLTC,1.5,1.5,1.5,1.5,0.0,0.0
2018-04-17 10-AM,XMRLTC,1.5,1.5,1.5,1.5,0.0,0.0
2018-04-17 09-AM,XMRLTC,1.5,1.5,1.5,1.5,0.0,0.0
2018-04-17 08-AM,XMRLTC,1.5,1.5,1.5,1.5,0.0,0.0
2018-04-17 07-AM,XMRLTC,1.5,1.5,1.5,1.5,0.0,0.0
2018-04-17 06-AM,XMRLTC,1.5,1.5,1.5,1.5,0.0,0.0
2018-04-17 05-AM,XMRLTC,1.5,1.5,1.5,1.5,0.0,0.0
2018-04-17 04-AM,XMRLTC,1.5,1.5,1.5,1.5,0.0,0.0
2018-04-17 03-AM,XMRLTC,1.5,1.5,1.5,1.5,0.0,0.0
2018-04-17 02-AM,XMRLTC,1.5,1.5,1.5,1.5,0.0,0.0
2018-04-17 01-AM,XMRLTC,1.5,1.5,1.5,1.5,0.0,0.0
2018-04-17 12-AM,XMRLTC,1.5,1.5,1.5,1.5,0.0,0.0
2018-04-16 11-PM,XMRLTC,1.5,1.5,1.5,1.5,0.0,0.0
2018-04-16 10-PM,XMRLTC,1.5,1.5,1.5,1.5,0.0,0.0
2018-04-16 09-PM,XMRLTC,1.5,1.5,1.5,1.5,0.0,0.0
2018-04-16 08-PM,XMRLTC,1.5,1.5,1.5,1.5,0.0,0.0
2018-04-16 07-PM,XMRLTC,1.5,1.5,1.5,1.5,0.0,0.0
2018-04-16 06-PM,XMRLTC,1.5,1.5,1.5,1.5,0.0,0.0
2018-04-16 05-PM,XMRLTC,1.5,1.5,1.5,1.5,0.0,0.0
2018-04-16 04-PM,XMRLTC,1.5,1.5,1.5,1.5,0.0,0.0
2018-04-16 03-PM,XMRLTC,1.5,1.5,1.5,1.5,0.0,0.0
2018-04-16 02-PM,XMRLTC,1.5,1.5,1.5,1.5,0.0,0.0
2018-04-16 01-PM,XMRLTC,1.5,1.5,1.5,1.5,0.0,0.0
2018-04-16 12-PM,XMRLTC,1.5,1.5,1.5,1.5,0.0,0.0
2018-04-16 11-AM,XMRLTC,1.5,1.5,1.5,1.5,0.0,0.0
2018-04-16 10-AM,XMRLTC,1.5,1.5,1.5,1.5,0.0,0.0
2018-04-16 09-AM,XMRLTC,1.5,1.5,1.5,1.5,0.0,0.0
2018-04-16 08-AM,XMRLTC,1.5,1.5,1.5,1.5,0.0,0.0
2018-04-16 07-AM,XMRLTC,1.5,1.5,1.5,1.5,0.0,0.0
2018-04-16 06-AM,XMRLTC,1.5,1.5,1.5,1.5,0.0,0.0
2018-04-16 05-AM,XMRLTC,1.5,1.5,1.5,1.5,0.0,0.0
2018-04-16 04-AM,XMRLTC,1.5,1.5,1.5,1.5,0.0,0.0
2018-04-16 03-AM,XMRLTC,1.5,1.5,1.5,1.5,0.0,0.0
2018-04-16 02-AM,XMRLTC,1.5,1.5,1.5,1.5,0.0,0.0
2018-04-16 01-AM,XMRLTC,1.5,1.5,1.5,1.5,0.0,0.0
2018-04-16 12-AM,XMRLTC,1.5,1.5,1.5,1.5,0.0,0.0
2018-04-15 11-PM,XMRLTC,1.5,1.5,1.5,1.5,0.0,0.0
2018-04-15 10-PM,XMRLTC,1.5,1.5,1.5,1.5,0.0,0.0
2018-04-15 09-PM,XMRLTC,1.5,1.5,1.5,1.5,0.0,0.0
2018-04-15 08-PM,XMRLTC,1.5,1.5,1.5,1.5,0.0,0.0
2018-04-15 07-PM,XMRLTC,1.5,1.5,1.5,1.5,0.0,0.0
2018-04-15 06-PM,XMRLTC,1.5,1.5,1.5,1.5,0.0,0.0
2018-04-15 05-PM,XMRLTC,1.5,1.5,1.5,1.5,0.0,0.0
2018-04-15 04-PM,XMRLTC,1.5,1.5,1.5,1.5,0.0,0.0
2018-04-15 03-PM,XMRLTC,1.5,1.5,1.5,1.5,0.0,0.0
2018-04-15 02-PM,XMRLTC,1.5,1.5,1.5,1.5,0.0,0.0
2018-04-15 01-PM,XMRLTC,1.5,1.5,1.5,1.5,0.0,0.0
2018-04-15 12-PM,XMRLTC,1.5,1.5,1.5,1.5,0.0,0.0
2018-04-15 11-AM,XMRLTC,1.5,1.5,1.5,1.5,0.0,0.0
2018-04-15 10-AM,XMRLTC,1.5,1.5,1.5,1.5,0.0,0.0
2018-04-15 09-AM,XMRLTC,1.5,1.5,1.5,1.5,0.0,0.0
2018-04-15 08-AM,XMRLTC,1.5,1.5,1.5,1.5,0.0,0.0
2018-04-15 07-AM,XMRLTC,1.5,1.5,1.5,1.5,0.0,0.0
2018-04-15 06-AM,XMRLTC,1.5,1.5,1.5,1.5,0.0,0.0
2018-04-15 05-AM,XMRLTC,1.5,1.5,1.5,1.5,0.0,0.0
2018-04-15 04-AM,XMRLTC,1.5,1.5,1.5,1.5,0.0,0.0
2018-04-15 03-AM,XMRLTC,1.5,1.5,1.5,1.5,0.0,0.0
2018-04-15 02-AM,XMRLTC,1.5,1.5,1.5,1.5,0.0,0.0
2018-04-15 01-AM,XMRLTC,1.5,1.5,1.5,1.5,0.0,0.0
2018-04-15 12-AM,XMRLTC,1.5,1.5,1.5,1.5,0.0,0.0
2018-04-14 11-PM,XMRLTC,1.5,1.5,1.5,1.5,0.0,0.0
2018-04-14 10-PM,XMRLTC,1.5,1.5,1.5,1.5,0.0,0.0
2018-04-14 09-PM,XMRLTC,1.5,1.5,1.5,1.5,0.0,0.0
2018-04-14 08-PM,XMRLTC,1.5,1.5,1.5,1.5,0.0,0.0
2018-04-14 07-PM,XMRLTC,1.5,1.5,1.5,1.5,0.0,0.0
2018-04-14 06-PM,XMRLTC,1.5,1.5,1.5,1.5,0.0,0.0
2018-04-14 05-PM,XMRLTC,1.5,1.5,1.5,1.5,0.0,0.0
2018-04-14 04-PM,XMRLTC,1.5,1.5,1.5,1.5,0.0,0.0
2018-04-14 03-PM,XMRLTC,1.5,1.5,1.5,1.5,0.0,0.0
2018-04-14 02-PM,XMRLTC,1.5,1.5,1.5,1.5,0.0,0.0
2018-04-14 01-PM,XMRLTC,1.5,1.5,1.5,1.5,0.0,0.0
2018-04-14 12-PM,XMRLTC,1.5,1.5,1.5,1.5,0.0,0.0
2018-04-14 11-AM,XMRLTC,1.5,1.5,1.5,1.5,0.0,0.0
2018-04-14 10-AM,XMRLTC,1.5,1.5,1.5,1.5,0.0,0.0
2018-04-14 09-AM,XMRLTC,1.5,1.5,1.5,1.5,0.0,0.0
2018-04-14 08-AM,XMRLTC,1.5,1.5,1.5,1.5,0.0,0.0
2018-04-14 07-AM,XMRLTC,1.5,1.5,1.5,1.5,0.0,0.0
2018-04-14 06-AM,XMRLTC,1.5,1.5,1.5,1.5,0.0,0.0
2018-04-14 05-AM,XMRLTC,1.5,1.5,1.5,1.5,0.0,0.0
2018-04-14 04-AM,XMRLTC,1.5,1.5,1.5,1.5,0.0,0.0
2018-04-14 03-AM,XMRLTC,1.5,1.5,1.5,1.5,0.0,0.0
2018-04-14 02-AM,XMRLTC,1.5,1.5,1.5,1.5,0.0,0.0
2018-04-14 01-AM,XMRLTC,1.5,1.5,1.5,1.5,0.0,0.0
2018-04-14 12-AM,XMRLTC,1.5,1.5,1.5,1.5,0.0,0.0
2018-04-13 11-PM,XMRLTC,1.5,1.5,1.5,1.5,0.0,0.0
2018-04-13 10-PM,XMRLTC,1.5,1.5,1.5,1.5,0.0,0.0
2018-04-13 09-PM,XMRLTC,1.5,1.5,1.5,1.5,0.0,0.0
2018-04-13 08-PM,XMRLTC,1.5,1.5,1.5,1.5,0.0,0.0
2018-04-13 07-PM,XMRLTC,1.5,1.5,1.5,1.5,0.0,0.0
2018-04-13 06-PM,XMRLTC,1.5,1.5,1.5,1.5,0.0,0.0
2018-04-13 05-PM,XMRLTC,1.5,1.5,1.5,1.5,0.0,0.0
2018-04-13 04-PM,XMRLTC,1.5,1.5,1.5,1.5,0.0,0.0
2018-04-13 03-PM,XMRLTC,1.5,1.5,1.5,1.5,0.0,0.0
2018-04-13 02-PM,XMRLTC,1.5,1.5,1.5,1.5,0.0,0.0
2018-04-13 01-PM,XMRLTC,1.5,1.5,1.5,1.5,0.0,0.0
2018-04-13 12-PM,XMRLTC,1.5,1.5,1.5,1.5,0.0,0.0
2018-04-13 11-AM,XMRLTC,1.5,1.5,1.5,1.5,0.0,0.0
2018-04-13 10-AM,XMRLTC,1.5,1.5,1.5,1.5,0.0,0.0
2018-04-13 09-AM,XMRLTC,1.5,1.5,1.5,1.5,0.0,0.0
2018-04-13 08-AM,XMRLTC,1.5,1.5,1.5,1.5,0.0,0.0
2018-04-13 07-AM,XMRLTC,1.5,1.5,1.5,1.5,0.0,0.0
2018-04-13 06-AM,XMRLTC,1.5,1.5,1.5,1.5,0.0,0.0
2018-04-13 05-AM,XMRLTC,1.5,1.5,1.5,1.5,0.0,0.0
2018-04-13 04-AM,XMRLTC,1.5,1.5,1.5,1.5,0.0,0.0
2018-04-13 03-AM,XMRLTC,1.5,1.5,1.5,1.5,0.0,0.0
2018-04-13 02-AM,XMRLTC,1.5,1.5,1.5,1.5,0.0,0.0
2018-04-13 01-AM,XMRLTC,1.5,1.5,1.5,1.5,0.0,0.0
2018-04-13 12-AM,XMRLTC,1.5,1.5,1.5,1.5,0.0,0.0
2018-04-12 11-PM,XMRLTC,1.5,1.5,1.5,1.5,0.0,0.0
2018-04-12 10-PM,XMRLTC,1.5,1.5,1.5,1.5,0.0,0.0
2018-04-12 09-PM,XMRLTC,1.5,1.5,1.5,1.5,0.0,0.0
2018-04-12 08-PM,XMRLTC,1.5,1.5,1.5,1.5,0.0,0.0
2018-04-12 07-PM,XMRLTC,1.5,1.5,1.5,1.5,0.0,0.0
2018-04-12 06-PM,XMRLTC,1.5,1.5,1.5,1.5,0.0,0.0
2018-04-12 05-PM,XMRLTC,1.5,1.5,1.5,1.5,0.0,0.0
2018-04-12 04-PM,XMRLTC,1.5,1.5,1.5,1.5,0.0,0.0
2018-04-12 03-PM,XMRLTC,1.5,1.5,1.5,1.5,0.0,0.0
2018-04-12 02-PM,XMRLTC,1.5,1.5,1.5,1.5,0.0,0.0
2018-04-12 01-PM,XMRLTC,1.5,1.5,1.5,1.5,0.0,0.0
2018-04-12 12-PM,XMRLTC,1.5,1.5,1.5,1.5,0.0,0.0
2018-04-12 11-AM,XMRLTC,1.5,1.5,1.5,1.5,0.0,0.0
2018-04-12 10-AM,XMRLTC,1.5,1.5,1.5,1.5,0.0,0.0
2018-04-12 09-AM,XMRLTC,1.5,1.5,1.5,1.5,0.0,0.0
2018-04-12 08-AM,XMRLTC,1.5,1.5,1.5,1.5,0.0,0.0
2018-04-12 07-AM,XMRLTC,1.5,1.5,1.5,1.5,0.0,0.0
2018-04-12 06-AM,XMRLTC,1.5,1.5,1.5,1.5,0.0,0.0
2018-04-12 05-AM,XMRLTC,1.5,1.5,1.5,1.5,0.0,0.0
2018-04-12 04-AM,XMRLTC,1.5,1.5,1.5,1.5,0.0,0.0
2018-04-12 03-AM,XMRLTC,1.5,1.5,1.5,1.5,0.0,0.0
2018-04-12 02-AM,XMRLTC,1.5,1.5,1.5,1.5,0.0,0.0
2018-04-12 01-AM,XMRLTC,1.5,1.5,1.5,1.5,0.0,0.0
2018-04-12 12-AM,XMRLTC,1.5,1.5,1.5,1.5,0.0,0.0
2018-04-11 11-PM,XMRLTC,1.5,1.5,1.5,1.5,0.0,0.0
2018-04-11 10-PM,XMRLTC,1.5,1.5,1.5,1.5,0.0,0.0
2018-04-11 09-PM,XMRLTC,1.5,1.5,1.5,1.5,0.0,0.0
2018-04-11 08-PM,XMRLTC,1.5,1.5,1.5,1.5,0.0,0.0
2018-04-11 07-PM,XMRLTC,1.5,1.5,1.5,1.5,0.0,0.0
2018-04-11 06-PM,XMRLTC,1.5,1.5,1.5,1.5,0.0,0.0
2018-04-11 05-PM,XMRLTC,1.5,1.5,1.5,1.5,0.0,0.0
2018-04-11 04-PM,XMRLTC,1.5,1.5,1.5,1.5,0.0,0.0
2018-04-11 03-PM,XMRLTC,1.5,1.5,1.5,1.5,0.0,0.0
2018-04-11 02-PM,XMRLTC,1.5,1.5,1.5,1.5,0.0,0.0
2018-04-11 01-PM,XMRLTC,1.5,1.5,1.5,1.5,0.0,0.0
2018-04-11 12-PM,XMRLTC,1.5,1.5,1.5,1.5,0.0,0.0
2018-04-11 11-AM,XMRLTC,1.5,1.5,1.5,1.5,0.0,0.0
2018-04-11 10-AM,XMRLTC,1.5,1.5,1.5,1.5,0.0,0.0
2018-04-11 09-AM,XMRLTC,1.5,1.5,1.5,1.5,0.0,0.0
2018-04-11 08-AM,XMRLTC,1.5,1.5,1.5,1.5,0.0,0.0
2018-04-11 07-AM,XMRLTC,1.5,1.5,1.5,1.5,0.0,0.0
2018-04-11 06-AM,XMRLTC,1.5,1.5,1.5,1.5,0.0,0.0
2018-04-11 05-AM,XMRLTC,1.5,1.5,1.5,1.5,0.0,0.0
2018-04-11 04-AM,XMRLTC,1.5,1.5,1.5,1.5,0.0,0.0
2018-04-11 03-AM,XMRLTC,1.5,1.5,1.5,1.5,0.0,0.0
2018-04-11 02-AM,XMRLTC,1.5,1.5,1.5,1.5,0.0,0.0
2018-04-11 01-AM,XMRLTC,1.5,1.5,1.5,1.5,0.0,0.0
2018-04-11 12-AM,XMRLTC,1.5,1.5,1.5,1.5,0.0,0.0
2018-04-10 11-PM,XMRLTC,1.5,1.5,1.5,1.5,0.0,0.0
2018-04-10 10-PM,XMRLTC,1.5,1.5,1.5,1.5,0.0,0.0
2018-04-10 09-PM,XMRLTC,1.5,1.5,1.5,1.5,0.0,0.0
2018-04-10 08-PM,XMRLTC,1.5,1.5,1.5,1.5,0.0,0.0
2018-04-10 07-PM,XMRLTC,1.5,1.5,1.5,1.5,0.0,0.0
2018-04-10 06-PM,XMRLTC,1.5,1.5,1.5,1.5,0.0,0.0
2018-04-10 05-PM,XMRLTC,1.5,1.5,1.5,1.5,0.0,0.0
2018-04-10 04-PM,XMRLTC,1.5,1.5,1.5,1.5,0.0,0.0
2018-04-10 03-PM,XMRLTC,1.5,1.5,1.5,1.5,0.0,0.0
2018-04-10 02-PM,XMRLTC,1.5,1.5,1.5,1.5,0.0,0.0
2018-04-10 01-PM,XMRLTC,1.5,1.5,1.5,1.5,0.0,0.0
2018-04-10 12-PM,XMRLTC,1.5,1.5,1.5,1.5,0.0,0.0
2018-04-10 11-AM,XMRLTC,1.5,1.5,1.5,1.5,0.0,0.0
2018-04-10 10-AM,XMRLTC,1.5,1.5,1.5,1.5,0.0,0.0
2018-04-10 09-AM,XMRLTC,1.5,1.5,1.5,1.5,0.0,0.0
2018-04-10 08-AM,XMRLTC,1.5,1.5,1.5,1.5,0.0,0.0
2018-04-10 07-AM,XMRLTC,1.5,1.5,1.5,1.5,0.0,0.0
2018-04-10 06-AM,XMRLTC,1.5,1.5,1.5,1.5,0.0,0.0
2018-04-10 05-AM,XMRLTC,1.5,1.5,1.5,1.5,0.0,0.0
2018-04-10 04-AM,XMRLTC,1.5,1.5,1.5,1.5,0.0,0.0
2018-04-10 03-AM,XMRLTC,1.5,1.5,1.5,1.5,0.0,0.0
2018-04-10 02-AM,XMRLTC,1.5,1.5,1.5,1.5,0.0,0.0
2018-04-10 01-AM,XMRLTC,1.5,1.5,1.5,1.5,0.0,0.0
2018-04-10 12-AM,XMRLTC,1.5,1.5,1.5,1.5,0.0,0.0
2018-04-09 11-PM,XMRLTC,1.5,1.5,1.5,1.5,0.0,0.0
2018-04-09 10-PM,XMRLTC,1.5,1.5,1.5,1.5,0.0,0.0
2018-04-09 09-PM,XMRLTC,1.5,1.5,1.5,1.5,0.0,0.0
2018-04-09 08-PM,XMRLTC,1.5,1.5,1.5,1.5,0.0,0.0
2018-04-09 07-PM,XMRLTC,1.5,1.5,1.5,1.5,0.0,0.0
2018-04-09 06-PM,XMRLTC,1.5,1.5,1.5,1.5,0.0,0.0
2018-04-09 05-PM,XMRLTC,1.5,1.5,1.5,1.5,0.0,0.0
2018-04-09 04-PM,XMRLTC,1.5,1.5,1.5,1.5,0.0,0.0
2018-04-09 03-PM,XMRLTC,1.5,1.5,1.5,1.5,0.0,0.0
2018-04-09 02-PM,XMRLTC,1.5,1.5,1.5,1.5,0.0,0.0
2018-04-09 01-PM,XMRLTC,1.5,1.5,1.5,1.5,0.0,0.0
2018-04-09 12-PM,XMRLTC,1.5,1.5,1.5,1.5,0.0,0.0
2018-04-09 11-AM,XMRLTC,1.5,1.5,1.5,1.5,0.0,0.0
2018-04-09 10-AM,XMRLTC,1.5,1.5,1.5,1.5,0.0,0.0
2018-04-09 09-AM,XMRLTC,1.5,1.5,1.5,1.5,0.0,0.0
2018-04-09 08-AM,XMRLTC,1.5,1.5,1.5,1.5,0.0,0.0
2018-04-09 07-AM,XMRLTC,1.5,1.5,1.5,1.5,0.0,0.0
2018-04-09 06-AM,XMRLTC,1.5,1.5,1.5,1.5,0.0,0.0
2018-04-09 05-AM,XMRLTC,1.5,1.5,1.5,1.5,0.0,0.0
2018-04-09 04-AM,XMRLTC,1.5,1.5,1.5,1.5,0.0,0.0
2018-04-09 03-AM,XMRLTC,1.5,1.5,1.5,1.5,0.0,0.0
2018-04-09 02-AM,XMRLTC,1.5,1.5,1.5,1.5,0.0,0.0
2018-04-09 01-AM,XMRLTC,1.5,1.5,1.5,1.5,0.0,0.0
2018-04-09 12-AM,XMRLTC,1.5,1.5,1.5,1.5,0.0,0.0
2018-04-08 11-PM,XMRLTC,1.5,1.5,1.5,1.5,0.0,0.0
2018-04-08 10-PM,XMRLTC,1.5,1.5,1.5,1.5,0.0,0.0
2018-04-08 09-PM,XMRLTC,1.5,1.5,1.5,1.5,0.0,0.0
2018-04-08 08-PM,XMRLTC,1.5,1.5,1.5,1.5,0.0,0.0
2018-04-08 07-PM,XMRLTC,1.5,1.5,1.5,1.5,0.0,0.0
2018-04-08 06-PM,XMRLTC,1.5,1.5,1.5,1.5,0.0,0.0
2018-04-08 05-PM,XMRLTC,1.5,1.5,1.5,1.5,0.0,0.0
2018-04-08 04-PM,XMRLTC,1.5,1.5,1.5,1.5,0.0,0.0
